date	row_name	items	quantity	product	actual_cost	row_id
2019-03-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	1181322	97744760.50999999	Overall	NA	NA
2019-03-01	NHS BERKSHIRE WEST	617329	50870133.54	Overall	NA	NA
2019-03-01	NHS BIRMINGHAM AND SOLIHULL	1877566	202262492.03	Overall	NA	NA
2019-03-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	1909795	184156007.65	Overall	NA	NA
2019-03-01	NHS BLACKBURN WITH DARWEN	273083	19052074.68	Overall	NA	NA
2019-03-01	NHS BLACKPOOL	369091	23462673.970000003	Overall	NA	NA
2019-03-01	NHS BOLTON	480811	42247036.82	Overall	NA	NA
2019-03-01	NHS BRADFORD DISTRICT AND CRAVEN	968640	89849968.78999999	Overall	NA	NA
2019-03-01	NHS BRIGHTON AND HOVE	376456	26300815.58	Overall	NA	NA
2019-03-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	1385508	94671384.53999999	Overall	NA	NA
2019-03-01	NHS BUCKINGHAMSHIRE	646637	49661972.65	Overall	NA	NA
2019-03-01	NHS BURY	311231	27775357.18	Overall	NA	NA
2019-03-01	NHS CALDERDALE	367496	29769865.009999998	Overall	NA	NA
2019-03-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	1375698	96044380.54	Overall	NA	NA
2019-03-01	NHS CANNOCK CHASE	224106	22433238.21	Overall	NA	NA
2019-03-01	NHS CASTLE POINT AND ROCHFORD	251184	15647090.9	Overall	NA	NA
2019-03-01	NHS CHESHIRE	1218531	89124277.35	Overall	NA	NA
2019-03-01	NHS CHORLEY AND SOUTH RIBBLE	275383	21202782.91	Overall	NA	NA
2019-03-01	NHS COUNTY DURHAM	1268414	72815435.84	Overall	NA	NA
2019-03-01	NHS COVENTRY AND WARWICKSHIRE	1456817	97848854.80999999	Overall	NA	NA
2019-03-01	NHS DERBY AND DERBYSHIRE	1604642	130655990.41999999	Overall	NA	NA
2019-03-01	NHS DEVON	2058227	139414668.53	Overall	NA	NA
2019-03-01	NHS DONCASTER	619877	44281218.25	Overall	NA	NA
2019-03-01	NHS DORSET	1221872	88203144.36	Overall	NA	NA
2019-03-01	NHS EAST AND NORTH HERTFORDSHIRE	913108	61176398.300000004	Overall	NA	NA
2019-03-01	NHS EAST LANCASHIRE	648518	43368004.51	Overall	NA	NA
2019-03-01	NHS EAST LEICESTERSHIRE AND RUTLAND	497073	36410967.92	Overall	NA	NA
2019-03-01	NHS EAST RIDING OF YORKSHIRE	592464	44893468.6	Overall	NA	NA
2019-03-01	NHS EAST STAFFORDSHIRE	219005	17208756	Overall	NA	NA
2019-03-01	NHS EAST SUSSEX	920503	67670401.34	Overall	NA	NA
2019-03-01	NHS FRIMLEY	865166	68827119.1	Overall	NA	NA
2019-03-01	NHS FYLDE AND WYRE	378422	24081959.360000003	Overall	NA	NA
2019-03-01	NHS GLOUCESTERSHIRE	999989	52420738.16	Overall	NA	NA
2019-03-01	NHS GREATER PRESTON	322461	25519079.11	Overall	NA	NA
2019-03-01	NHS HALTON	223745	20151120.460000005	Overall	NA	NA
2019-03-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	2207869	184970255.79	Overall	NA	NA
2019-03-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	1188533	81722563.67	Overall	NA	NA
2019-03-01	NHS HERTS VALLEYS	754321	55744956.82	Overall	NA	NA
2019-03-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	362497	35277844.24	Overall	NA	NA
2019-03-01	NHS HULL	578661	46241428.839999996	Overall	NA	NA
2019-03-01	NHS IPSWICH AND EAST SUFFOLK	639831	43866240.91	Overall	NA	NA
2019-03-01	NHS KENT AND MEDWAY	2728483	214675563.82999998	Overall	NA	NA
2019-03-01	NHS KERNOW	1046192	62475186.410000004	Overall	NA	NA
2019-03-01	NHS KIRKLEES	710195	57606362.07000001	Overall	NA	NA
2019-03-01	NHS KNOWSLEY	337393	30934458.14	Overall	NA	NA
2019-03-01	NHS LEEDS	1240206	99928031.50999999	Overall	NA	NA
2019-03-01	NHS LEICESTER CITY	542783	48611610.41	Overall	NA	NA
2019-03-01	NHS LINCOLNSHIRE	1675846	100305318.13000001	Overall	NA	NA
2019-03-01	NHS LIVERPOOL	929730	92427793.45	Overall	NA	NA
2019-03-01	NHS MANCHESTER	927146	86668281.13999999	Overall	NA	NA
2019-03-01	NHS MID ESSEX	628148	40232894.33	Overall	NA	NA
2019-03-01	NHS MORECAMBE BAY	576602	39164471.88	Overall	NA	NA
2019-03-01	NHS NEWCASTLE GATESHEAD	1038526	73969742.07000001	Overall	NA	NA
2019-03-01	NHS NORFOLK AND WAVENEY	1916515	133690977.35999998	Overall	NA	NA
2019-03-01	NHS NORTH CENTRAL LONDON	1674633	156106916.93999997	Overall	NA	NA
2019-03-01	NHS NORTH CUMBRIA	590610	41802676.69	Overall	NA	NA
2019-03-01	NHS NORTH EAST ESSEX	667550	48707381.00999999	Overall	NA	NA
2019-03-01	NHS NORTH EAST LINCOLNSHIRE	312275	24176806.040000003	Overall	NA	NA
2019-03-01	NHS NORTH EAST LONDON	2472177	205651380.82	Overall	NA	NA
2019-03-01	NHS NORTH LINCOLNSHIRE	382770	29558593.03	Overall	NA	NA
2019-03-01	NHS NORTH STAFFORDSHIRE	378831	37035518.919999994	Overall	NA	NA
2019-03-01	NHS NORTH TYNESIDE	448126	30315776.58	Overall	NA	NA
2019-03-01	NHS NORTH WEST LONDON	2596770	200728517.01	Overall	NA	NA
2019-03-01	NHS NORTH YORKSHIRE	760293	51767903.519999996	Overall	NA	NA
2019-03-01	NHS NORTHAMPTONSHIRE	1262618	82781049.50999999	Overall	NA	NA
2019-03-01	NHS NORTHUMBERLAND	679811	45589749.43	Overall	NA	NA
2019-03-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	1578419	110218726.07999998	Overall	NA	NA
2019-03-01	NHS OLDHAM	429703	38658188.76	Overall	NA	NA
2019-03-01	NHS OXFORDSHIRE	916797	62109824.92	Overall	NA	NA
2019-03-01	NHS PORTSMOUTH	285069	22772529.150000002	Overall	NA	NA
2019-03-01	NHS ROTHERHAM	501538	26652225.7	Overall	NA	NA
2019-03-01	NHS SALFORD	491662	37928134.85	Overall	NA	NA
2019-03-01	NHS SHEFFIELD	1057048	75793737.47999999	Overall	NA	NA
2019-03-01	NHS SHROPSHIRE, TELFORD AND WREKIN	716298	59103820.300000004	Overall	NA	NA
2019-03-01	NHS SOMERSET	872695	59170074.08	Overall	NA	NA
2019-03-01	NHS SOUTH EAST LONDON	1896890	155939717.6	Overall	NA	NA
2019-03-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	334242	27443401.330000002	Overall	NA	NA
2019-03-01	NHS SOUTH SEFTON	307317	29005346.689999998	Overall	NA	NA
2019-03-01	NHS SOUTH TYNESIDE	326874	23944229.31	Overall	NA	NA
2019-03-01	NHS SOUTH WEST LONDON	1777087	131819231.88	Overall	NA	NA
2019-03-01	NHS SOUTHEND	234978	15824983.92	Overall	NA	NA
2019-03-01	NHS SOUTHPORT AND FORMBY	244469	18087070.330000002	Overall	NA	NA
2019-03-01	NHS ST HELENS	397355	31996238.509999998	Overall	NA	NA
2019-03-01	NHS STAFFORD AND SURROUNDS	236309	21465060.82	Overall	NA	NA
2019-03-01	NHS STOCKPORT	506124	39423940.54	Overall	NA	NA
2019-03-01	NHS STOKE ON TRENT	516363	48983564.2	Overall	NA	NA
2019-03-01	NHS SUNDERLAND	698692	41069101.32	Overall	NA	NA
2019-03-01	NHS SURREY HEARTLANDS	1166271	100527087.35	Overall	NA	NA
2019-03-01	NHS TAMESIDE AND GLOSSOP	385792	30146209.28	Overall	NA	NA
2019-03-01	NHS TEES VALLEY	1351937	93046422.49	Overall	NA	NA
2019-03-01	NHS THURROCK	250198	15438621.7	Overall	NA	NA
2019-03-01	NHS TRAFFORD	404179	31195924.509999998	Overall	NA	NA
2019-03-01	NHS VALE OF YORK	514368	37838549.7	Overall	NA	NA
2019-03-01	NHS WAKEFIELD	618751	51793272.05	Overall	NA	NA
2019-03-01	NHS WARRINGTON	303001	24861943.849999998	Overall	NA	NA
2019-03-01	NHS WEST ESSEX	464400	32983268.93	Overall	NA	NA
2019-03-01	NHS WEST LANCASHIRE	171817	15103343.64	Overall	NA	NA
2019-03-01	NHS WEST LEICESTERSHIRE	602165	43732676.62	Overall	NA	NA
2019-03-01	NHS WEST SUFFOLK	471867	28434180.650000002	Overall	NA	NA
2019-03-01	NHS WEST SUSSEX	1222016	100915658.04	Overall	NA	NA
2019-03-01	NHS WIGAN BOROUGH	552160	56248048.559999995	Overall	NA	NA
2019-03-01	NHS WIRRAL	605090	51267021.47	Overall	NA	NA
2019-04-01	NHS BARNSLEY	590894	38767115.68	Overall	NA	NA
2019-04-01	NHS BASILDON AND BRENTWOOD	349749	24460215.7	Overall	NA	NA
2019-04-01	NHS BASSETLAW	217239	15690809.14	Overall	NA	NA
2019-04-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	1375122	90128316.63	Overall	NA	NA
2019-04-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	1159217	95089249.63000001	Overall	NA	NA
2019-04-01	NHS BERKSHIRE WEST	588504	47047939.370000005	Overall	NA	NA
2019-04-01	NHS BIRMINGHAM AND SOLIHULL	1828124	198188652.67	Overall	NA	NA
2019-04-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	1869325	181546612.50999996	Overall	NA	NA
2019-04-01	NHS BLACKBURN WITH DARWEN	278108	19345883.740000002	Overall	NA	NA
2019-04-01	NHS BLACKPOOL	380155	24062277.07	Overall	NA	NA
2019-04-01	NHS BOLTON	479778	41637723.86	Overall	NA	NA
2019-04-01	NHS BRADFORD DISTRICT AND CRAVEN	953135	78768024.32	Overall	NA	NA
2019-04-01	NHS BRIGHTON AND HOVE	362123	25763815.979999997	Overall	NA	NA
2019-04-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	1344548	89905708.98	Overall	NA	NA
2019-04-01	NHS BUCKINGHAMSHIRE	647363	50137379.199999996	Overall	NA	NA
2019-04-01	NHS BURY	301337	26718078.23	Overall	NA	NA
2019-04-01	NHS CALDERDALE	355927	28388524.21	Overall	NA	NA
2019-04-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	1337188	93743005.56	Overall	NA	NA
2019-04-01	NHS CANNOCK CHASE	211279	20710228.51	Overall	NA	NA
2019-04-01	NHS CASTLE POINT AND ROCHFORD	245680	15314926.1	Overall	NA	NA
2019-04-01	NHS CHESHIRE	1191107	88380731.61	Overall	NA	NA
2019-04-01	NHS CHORLEY AND SOUTH RIBBLE	272548	21050688.16	Overall	NA	NA
2019-04-01	NHS COUNTY DURHAM	1270069	71461853.08	Overall	NA	NA
2019-04-01	NHS COVENTRY AND WARWICKSHIRE	1446537	116689799.59	Overall	NA	NA
2019-04-01	NHS DERBY AND DERBYSHIRE	1582064	127402305.14	Overall	NA	NA
2019-04-01	NHS DEVON	1999956	133004832.14	Overall	NA	NA
2019-04-01	NHS DONCASTER	608596	43626807.53	Overall	NA	NA
2019-04-01	NHS DORSET	1200460	86474515.17	Overall	NA	NA
2019-04-01	NHS EAST AND NORTH HERTFORDSHIRE	904017	60744439.669999994	Overall	NA	NA
2019-04-01	NHS EAST LANCASHIRE	647864	42630270.17	Overall	NA	NA
2019-04-01	NHS EAST LEICESTERSHIRE AND RUTLAND	489565	36000569.79	Overall	NA	NA
2019-04-01	NHS EAST RIDING OF YORKSHIRE	597893	44816231.45	Overall	NA	NA
2019-04-01	NHS EAST STAFFORDSHIRE	213036	16630634.11	Overall	NA	NA
2019-04-01	NHS EAST SUSSEX	905625	66966603.99	Overall	NA	NA
2019-04-01	NHS FRIMLEY	855667	68101503.71	Overall	NA	NA
2019-04-01	NHS FYLDE AND WYRE	374628	23762405.68	Overall	NA	NA
2019-04-01	NHS GLOUCESTERSHIRE	967386	50226760.33	Overall	NA	NA
2019-04-01	NHS GREATER PRESTON	304846	23964050.7	Overall	NA	NA
2019-04-01	NHS HALTON	233580	21008057.56	Overall	NA	NA
2019-04-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	2148658	179799926.77999997	Overall	NA	NA
2019-04-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	1154472	79623179.32000001	Overall	NA	NA
2019-04-01	NHS HERTS VALLEYS	742395	54447139.33	Overall	NA	NA
2019-04-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	347560	34108814.86	Overall	NA	NA
2019-04-01	NHS HULL	555195	44324902.510000005	Overall	NA	NA
2019-04-01	NHS IPSWICH AND EAST SUFFOLK	632818	43802537.62	Overall	NA	NA
2019-04-01	NHS KENT AND MEDWAY	2662989	205839153.36999997	Overall	NA	NA
2019-04-01	NHS KERNOW	1017941	60766196.019999996	Overall	NA	NA
2019-04-01	NHS KIRKLEES	689221	56021911.99	Overall	NA	NA
2019-04-01	NHS KNOWSLEY	333428	29618337.689999998	Overall	NA	NA
2019-04-01	NHS LEEDS	1217238	94306408.71000001	Overall	NA	NA
2019-04-01	NHS LEICESTER CITY	530369	47014204.1	Overall	NA	NA
2019-04-01	NHS LINCOLNSHIRE	1671447	98242743.85000001	Overall	NA	NA
2019-04-01	NHS LIVERPOOL	908063	88342286.52999999	Overall	NA	NA
2019-04-01	NHS MANCHESTER	926282	86219325.88	Overall	NA	NA
2019-04-01	NHS MID ESSEX	615211	36395284.28	Overall	NA	NA
2019-04-01	NHS MORECAMBE BAY	560102	38887275.29	Overall	NA	NA
2019-04-01	NHS NEWCASTLE GATESHEAD	1029552	73801193.59	Overall	NA	NA
2019-04-01	NHS NORFOLK AND WAVENEY	1913541	131869701.33	Overall	NA	NA
2019-04-01	NHS NORTH CENTRAL LONDON	1590466	146322357.54999998	Overall	NA	NA
2019-04-01	NHS NORTH CUMBRIA	581676	42982754.18	Overall	NA	NA
2019-04-01	NHS NORTH EAST ESSEX	658448	47677804.529999994	Overall	NA	NA
2019-04-01	NHS NORTH EAST LINCOLNSHIRE	311622	23469257.52	Overall	NA	NA
2019-04-01	NHS NORTH EAST LONDON	2373113	196566421.65	Overall	NA	NA
2019-04-01	NHS NORTH LINCOLNSHIRE	371051	28166358.020000003	Overall	NA	NA
2019-04-01	NHS NORTH STAFFORDSHIRE	378356	36902357.51	Overall	NA	NA
2019-04-01	NHS NORTH TYNESIDE	444148	29832094.8	Overall	NA	NA
2019-04-01	NHS NORTH WEST LONDON	2518962	194429532	Overall	NA	NA
2019-04-01	NHS NORTH YORKSHIRE	746915	49725670.010000005	Overall	NA	NA
2019-04-01	NHS NORTHAMPTONSHIRE	1234535	80376358.60999998	Overall	NA	NA
2019-04-01	NHS NORTHUMBERLAND	669414	48444136.04	Overall	NA	NA
2019-04-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	1547591	107360681.95	Overall	NA	NA
2019-04-01	NHS OLDHAM	432437	38586569	Overall	NA	NA
2019-04-01	NHS OXFORDSHIRE	893692	60947596.39	Overall	NA	NA
2019-04-01	NHS PORTSMOUTH	283932	22609134.37	Overall	NA	NA
2019-04-01	NHS ROTHERHAM	486642	26034771.599999998	Overall	NA	NA
2019-04-01	NHS SALFORD	480690	35722300.57	Overall	NA	NA
2019-04-01	NHS SHEFFIELD	1043593	74565792.28	Overall	NA	NA
2019-04-01	NHS SHROPSHIRE, TELFORD AND WREKIN	700736	56767357.379999995	Overall	NA	NA
2019-04-01	NHS SOMERSET	848463	57229032.21000001	Overall	NA	NA
2019-04-01	NHS SOUTH EAST LONDON	1869887	154194053.08	Overall	NA	NA
2019-04-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	332647	26521191.810000002	Overall	NA	NA
2019-04-01	NHS SOUTH SEFTON	295445	28293102.240000002	Overall	NA	NA
2019-04-01	NHS SOUTH TYNESIDE	329276	24506248.67	Overall	NA	NA
2019-04-01	NHS SOUTH WEST LONDON	1738407	128552544.94	Overall	NA	NA
2019-04-01	NHS SOUTHEND	230487	15407907.92	Overall	NA	NA
2019-04-01	NHS SOUTHPORT AND FORMBY	248665	19068219.84	Overall	NA	NA
2019-04-01	NHS ST HELENS	397805	32794468.23	Overall	NA	NA
2019-04-01	NHS STAFFORD AND SURROUNDS	230913	20509977.21	Overall	NA	NA
2019-04-01	NHS STOCKPORT	498918	40239563.54	Overall	NA	NA
2019-04-01	NHS STOKE ON TRENT	504464	47736060.41	Overall	NA	NA
2019-04-01	NHS SUNDERLAND	697883	41018161.08	Overall	NA	NA
2019-04-01	NHS SURREY HEARTLANDS	1134879	96855963.79	Overall	NA	NA
2019-04-01	NHS TAMESIDE AND GLOSSOP	381480	30306543.330000002	Overall	NA	NA
2019-04-01	NHS TEES VALLEY	1298048	87980366.57000001	Overall	NA	NA
2019-04-01	NHS THURROCK	248155	14985296.3	Overall	NA	NA
2019-04-01	NHS TRAFFORD	397639	30698505.29	Overall	NA	NA
2019-04-01	NHS VALE OF YORK	495476	36713204.98	Overall	NA	NA
2019-04-01	NHS WAKEFIELD	601207	49039256.06	Overall	NA	NA
2019-04-01	NHS WARRINGTON	302020	26560778.240000002	Overall	NA	NA
2019-04-01	NHS WEST ESSEX	446291	30816199.34	Overall	NA	NA
2019-04-01	NHS WEST LANCASHIRE	172004	14261686.22	Overall	NA	NA
2019-04-01	NHS WEST LEICESTERSHIRE	596276	42668571.43	Overall	NA	NA
2019-04-01	NHS WEST SUFFOLK	469046	28038440.560000002	Overall	NA	NA
2019-04-01	NHS WEST SUSSEX	1204902	97314710.45	Overall	NA	NA
2019-04-01	NHS WIGAN BOROUGH	544481	55146523.64	Overall	NA	NA
2019-04-01	NHS WIRRAL	600742	50261572.86	Overall	NA	NA
2019-05-01	NHS BARNSLEY	625192	43054253.15	Overall	NA	NA
2019-05-01	NHS BASILDON AND BRENTWOOD	379513	26491656.32	Overall	NA	NA
2019-05-01	NHS BASSETLAW	226906	16395947.81	Overall	NA	NA
2019-05-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	1487444	100548212.72	Overall	NA	NA
2019-05-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	1233356	102520738.76	Overall	NA	NA
2019-05-01	NHS BERKSHIRE WEST	648303	53775873.95	Overall	NA	NA
2019-05-01	NHS BIRMINGHAM AND SOLIHULL	1943096	208881568.29000002	Overall	NA	NA
2019-05-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	2016936	195968887.64999998	Overall	NA	NA
2019-05-01	NHS BLACKBURN WITH DARWEN	292135	20949725.8	Overall	NA	NA
2019-05-01	NHS BLACKPOOL	399577	25666399.72	Overall	NA	NA
2019-05-01	NHS BOLTON	512774	44540161	Overall	NA	NA
2019-05-01	NHS BRADFORD DISTRICT AND CRAVEN	1013546	85538809.01	Overall	NA	NA
2019-05-01	NHS BRIGHTON AND HOVE	393507	27652603.139999997	Overall	NA	NA
2019-05-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	1419979	95427585.38999999	Overall	NA	NA
2019-05-01	NHS BUCKINGHAMSHIRE	666823	51767402	Overall	NA	NA
2019-05-01	NHS BURY	323237	29308451.07	Overall	NA	NA
2019-05-01	NHS CALDERDALE	384801	30719907.92	Overall	NA	NA
2019-05-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	1449345	100993054.61999999	Overall	NA	NA
2019-05-01	NHS CANNOCK CHASE	229380	22759056.6	Overall	NA	NA
2019-05-01	NHS CASTLE POINT AND ROCHFORD	261231	16596226.52	Overall	NA	NA
2019-05-01	NHS CHESHIRE	1276323	94913160.42	Overall	NA	NA
2019-05-01	NHS CHORLEY AND SOUTH RIBBLE	286313	23694254.6	Overall	NA	NA
2019-05-01	NHS COUNTY DURHAM	1336259	75239079.26	Overall	NA	NA
2019-05-01	NHS COVENTRY AND WARWICKSHIRE	1511983	115095900.61	Overall	NA	NA
2019-05-01	NHS DERBY AND DERBYSHIRE	1672856	136238017.41	Overall	NA	NA
2019-05-01	NHS DEVON	2142576	144604894.04000002	Overall	NA	NA
2019-05-01	NHS DONCASTER	642367	46704684.61	Overall	NA	NA
2019-05-01	NHS DORSET	1266204	91056077.74000001	Overall	NA	NA
2019-05-01	NHS EAST AND NORTH HERTFORDSHIRE	953895	63359026.49	Overall	NA	NA
2019-05-01	NHS EAST LANCASHIRE	680200	45208354.599999994	Overall	NA	NA
2019-05-01	NHS EAST LEICESTERSHIRE AND RUTLAND	515938	37498486.34	Overall	NA	NA
2019-05-01	NHS EAST RIDING OF YORKSHIRE	626573	47661148.97	Overall	NA	NA
2019-05-01	NHS EAST STAFFORDSHIRE	233315	18410658.64	Overall	NA	NA
2019-05-01	NHS EAST SUSSEX	933723	69283431.53	Overall	NA	NA
2019-05-01	NHS FRIMLEY	909160	72508348.47999999	Overall	NA	NA
2019-05-01	NHS FYLDE AND WYRE	392695	25312022.680000003	Overall	NA	NA
2019-05-01	NHS GLOUCESTERSHIRE	1031288	54307312.010000005	Overall	NA	NA
2019-05-01	NHS GREATER PRESTON	326393	25555564.63	Overall	NA	NA
2019-05-01	NHS HALTON	237364	21701759.599999998	Overall	NA	NA
2019-05-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	2280711	190614533.25	Overall	NA	NA
2019-05-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	1235383	84728010.66000001	Overall	NA	NA
2019-05-01	NHS HERTS VALLEYS	773969	56913446.699999996	Overall	NA	NA
2019-05-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	378808	37632981.169999994	Overall	NA	NA
2019-05-01	NHS HULL	581848	47028299.2	Overall	NA	NA
2019-05-01	NHS IPSWICH AND EAST SUFFOLK	660395	45823425.529999994	Overall	NA	NA
2019-05-01	NHS KENT AND MEDWAY	2828744	220648718.92	Overall	NA	NA
2019-05-01	NHS KERNOW	1077621	64173691.77	Overall	NA	NA
2019-05-01	NHS KIRKLEES	748568	60848188.34	Overall	NA	NA
2019-05-01	NHS KNOWSLEY	350122	30848181.73	Overall	NA	NA
2019-05-01	NHS LEEDS	1284122	99696934.05000001	Overall	NA	NA
2019-05-01	NHS LEICESTER CITY	578867	52087799.3	Overall	NA	NA
2019-05-01	NHS LINCOLNSHIRE	1778958	106190644.56	Overall	NA	NA
2019-05-01	NHS LIVERPOOL	978910	96405675.98	Overall	NA	NA
2019-05-01	NHS MANCHESTER	973215	90001264.42	Overall	NA	NA
2019-05-01	NHS MID ESSEX	655677	38097501.54	Overall	NA	NA
2019-05-01	NHS MORECAMBE BAY	601977	41590114.06	Overall	NA	NA
2019-05-01	NHS NEWCASTLE GATESHEAD	1083965	78227346.64	Overall	NA	NA
2019-05-01	NHS NORFOLK AND WAVENEY	1977169	138064172.8	Overall	NA	NA
2019-05-01	NHS NORTH CENTRAL LONDON	1733587	162390068.20000002	Overall	NA	NA
2019-05-01	NHS NORTH CUMBRIA	624442	44201766.39	Overall	NA	NA
2019-05-01	NHS NORTH EAST ESSEX	695528	50227789.04	Overall	NA	NA
2019-05-01	NHS NORTH EAST LINCOLNSHIRE	330292	25561328.92	Overall	NA	NA
2019-05-01	NHS NORTH EAST LONDON	2563508	213810824.55999997	Overall	NA	NA
2019-05-01	NHS NORTH LINCOLNSHIRE	399293	30432876.310000002	Overall	NA	NA
2019-05-01	NHS NORTH STAFFORDSHIRE	400164	38820483.72	Overall	NA	NA
2019-05-01	NHS NORTH TYNESIDE	456663	31873508.29	Overall	NA	NA
2019-05-01	NHS NORTH WEST LONDON	2675986	206490891.45999998	Overall	NA	NA
2019-05-01	NHS NORTH YORKSHIRE	781596	52664815.04000001	Overall	NA	NA
2019-05-01	NHS NORTHAMPTONSHIRE	1312131	85114543.91	Overall	NA	NA
2019-05-01	NHS NORTHUMBERLAND	703318	50887504.47	Overall	NA	NA
2019-05-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	1643276	114334061.35999998	Overall	NA	NA
2019-05-01	NHS OLDHAM	447324	40688662.279999994	Overall	NA	NA
2019-05-01	NHS OXFORDSHIRE	949192	64082004.269999996	Overall	NA	NA
2019-05-01	NHS PORTSMOUTH	289876	23504452.810000002	Overall	NA	NA
2019-05-01	NHS ROTHERHAM	521967	27742755.400000002	Overall	NA	NA
2019-05-01	NHS SALFORD	518555	39614002.95999999	Overall	NA	NA
2019-05-01	NHS SHEFFIELD	1109698	81104592.97	Overall	NA	NA
2019-05-01	NHS SHROPSHIRE, TELFORD AND WREKIN	746489	60556982.2	Overall	NA	NA
2019-05-01	NHS SOMERSET	880146	59760635.94	Overall	NA	NA
2019-05-01	NHS SOUTH EAST LONDON	1954611	162959174.14000002	Overall	NA	NA
2019-05-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	353208	29417419.900000002	Overall	NA	NA
2019-05-01	NHS SOUTH SEFTON	317742	28838041.94	Overall	NA	NA
2019-05-01	NHS SOUTH TYNESIDE	340994	25432193.32	Overall	NA	NA
2019-05-01	NHS SOUTH WEST LONDON	1862209	138218421.28	Overall	NA	NA
2019-05-01	NHS SOUTHEND	244915	16258433.9	Overall	NA	NA
2019-05-01	NHS SOUTHPORT AND FORMBY	256385	19071989.36	Overall	NA	NA
2019-05-01	NHS ST HELENS	428018	34737733.800000004	Overall	NA	NA
2019-05-01	NHS STAFFORD AND SURROUNDS	249237	22236251.040000003	Overall	NA	NA
2019-05-01	NHS STOCKPORT	557005	44050903.28999999	Overall	NA	NA
2019-05-01	NHS STOKE ON TRENT	542829	52485906	Overall	NA	NA
2019-05-01	NHS SUNDERLAND	744913	42836052.37	Overall	NA	NA
2019-05-01	NHS SURREY HEARTLANDS	1200261	103363072.21000001	Overall	NA	NA
2019-05-01	NHS TAMESIDE AND GLOSSOP	403346	32235050.11	Overall	NA	NA
2019-05-01	NHS TEES VALLEY	1390618	95540410.27000001	Overall	NA	NA
2019-05-01	NHS THURROCK	258498	16191628.7	Overall	NA	NA
2019-05-01	NHS TRAFFORD	422852	33332869.14	Overall	NA	NA
2019-05-01	NHS VALE OF YORK	525436	39839948.769999996	Overall	NA	NA
2019-05-01	NHS WAKEFIELD	642262	53395167.72	Overall	NA	NA
2019-05-01	NHS WARRINGTON	322328	26770970.27	Overall	NA	NA
2019-05-01	NHS WEST ESSEX	484282	33180539	Overall	NA	NA
2019-05-01	NHS WEST LANCASHIRE	182913	14992799.75	Overall	NA	NA
2019-05-01	NHS WEST LEICESTERSHIRE	639428	45878219.33	Overall	NA	NA
2019-05-01	NHS WEST SUFFOLK	493620	29332594.869999997	Overall	NA	NA
2019-05-01	NHS WEST SUSSEX	1278207	105825440.30000001	Overall	NA	NA
2019-05-01	NHS WIGAN BOROUGH	574985	57864713.28000001	Overall	NA	NA
2019-05-01	NHS WIRRAL	630640	54239787.699999996	Overall	NA	NA
2019-06-01	NHS BARNSLEY	569612	36829698.809999995	Overall	NA	NA
2019-06-01	NHS BASILDON AND BRENTWOOD	340353	23363596.650000002	Overall	NA	NA
2019-06-01	NHS BASSETLAW	213244	15009187.32	Overall	NA	NA
2019-06-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	1362356	88600473.39	Overall	NA	NA
2019-06-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	1154150	97267711.50999999	Overall	NA	NA
2019-06-01	NHS BERKSHIRE WEST	592095	48280135.379999995	Overall	NA	NA
2019-06-01	NHS BIRMINGHAM AND SOLIHULL	1817353	195249844.55	Overall	NA	NA
2019-06-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	1837072	176740775.54	Overall	NA	NA
